v8-version,9,4,146,26,-node.22,0
v8-platform,macos,macos
shared-library,/Users/salvadorperez/.nvm/versions/node/v16.18.0/bin/node,0x102b8d000,0x103caf7ac,45662208
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x1a77409c4,0x1a77434e0,487899136
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x1a7f199f4,0x1a7f24200,487899136
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x1a67d6c64,0x1a67e5448,487899136
shared-library,/usr/lib/libpcap.A.dylib,0x1a8bb7c60,0x1a8bd87f0,487899136
shared-library,/usr/lib/libdns_services.dylib,0x1a39ab780,0x1a39b20a8,487899136
shared-library,/usr/lib/liblzma.5.dylib,0x1a9447670,0x1a9459770,487899136
shared-library,/usr/lib/libbz2.1.0.dylib,0x1a883ccec,0x1a8847fa0,487899136
shared-library,/usr/lib/libiconv.2.dylib,0x1a8bed5c0,0x1a8c02970,487899136
shared-library,/usr/lib/libcharset.1.dylib,0x1a8b40948,0x1a8b40e38,487899136
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x226c935fc,0x226d29e30,487899136
shared-library,/usr/lib/libheimdal-asn1.dylib,0x1a98919dc,0x1a989ab40,487899136
shared-library,/usr/lib/libCheckFix.dylib,0x1a8218828,0x1a8222d4c,487899136
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x1a21f8bf4,0x1a220f9b8,487899136
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x1a77474b4,0x1a78184e8,487899136
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x1a47da614,0x1a480d688,487899136
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x1af52d000,0x1af52d000,487899136
shared-library,/usr/lib/libmecab.dylib,0x1a824efa4,0x1a829dcd0,487899136
shared-library,/usr/lib/libCRFSuite.dylib,0x19e1f8588,0x19e225bb8,487899136
shared-library,/usr/lib/libgermantok.dylib,0x1a82ac2a0,0x1a82add40,487899136
shared-library,/usr/lib/libThaiTokenizer.dylib,0x1a8df0d08,0x1a8df1d50,487899136
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x1a48bd660,0x1a4bdb068,487899136
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x1af260000,0x1af260000,487899136
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x1a950d038,0x1a9583110,487899136
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x1a7e1a300,0x1a7f00004,487899136
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x19de04390,0x19e0b8b88,487899136
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x1a8f1c99c,0x1a93e7bb0,487899136
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x1a82af0ec,0x1a82c0c40,487899136
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x1a8e302f8,0x1a8e41964,487899136
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x1a8f17f7c,0x1a8f1b190,487899136
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x1a7840040,0x1a7de8f50,487899136
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x19e106c38,0x19e167c70,487899136
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x211b58b80,0x211dbe770,487899136
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x1a52a5af0,0x1a52bb450,487899136
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x1a52964d4,0x1a529d2b0,487899136
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x1a9462e60,0x1a94ae59c,487899136
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x1a8151158,0x1a81961d8,487899136
shared-library,/usr/lib/libutil.dylib,0x1a94d6078,0x1a94d8660,487899136
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x210bd7394,0x210c6f6e8,487899136
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x1a06c64a4,0x1a06f4ff0,487899136
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x1a52fe7fc,0x1a5300750,487899136
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x207c0e860,0x207c16bb0,487899136
shared-library,/usr/lib/libmis.dylib,0x1beb0bb34,0x1beb187c8,487899136
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1cca329e8,0x1cca34e08,487899136
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1e71763f4,0x1e7177788,487899136
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x1a47ab7e8,0x1a47ce4b0,487899136
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x1a8df31a0,0x1a8e13ab8,487899136
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x19eedda3c,0x19f01eea8,487899136
shared-library,/usr/lib/libxslt.1.dylib,0x1a94da3c8,0x1a94fbb7c,487899136
shared-library,/usr/lib/libcmph.dylib,0x1a8cdf85c,0x1a8ceebf0,487899136
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x1a7f06f74,0x1a7f15a40,487899136
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x1a783a404,0x1a783db38,487899136
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x19e0bea8c,0x19e0fbe40,487899136
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x1a81e3920,0x1a81fca10,487899136
shared-library,/usr/lib/libTLE.dylib,0x225ee625c,0x225eeb6b8,487899136
shared-library-end
tick,0x19d1c6690,1083,0,0x0,6
profiler,begin,1000
new,CodeRange,0x107748000,0
tick,0x10324a1e4,2333,0,0x0,6
new,MemoryChunk,0x1d9cc0d80000,262144
new,MemoryChunk,0x1132cedc0000,262144
new,MemoryChunk,0x137cf8bc0000,262144
new,MemoryChunk,0x2fc439d00000,262144
new,MemoryChunk,0x2052e5d40000,262144
heap-capacity,1031072
heap-available,2198648640
new,MemoryChunk,0x289a4b2c0000,262144
new,MemoryChunk,0x3848bc6c0000,262144
tick,0x103241d44,3583,0,0x0,6
new,MemoryChunk,0x200f2e780000,262144
new,MemoryChunk,0x1bf9c5a40000,262144
new,MemoryChunk,0x149613600000,262144
new,MemoryChunk,0x220ffe7c0000,262144
new,MemoryChunk,0x3ddf278c0000,262144
new,MemoryChunk,0x107780000,262144
new,MemoryChunk,0x3b7dd2680000,262144
tick,0x19d546f28,4833,0,0x0,6
code-creation,Builtin,2,5667,0x1034b5e80,976,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,5667,0x1034b6260,344,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,5667,0x1034b63c0,688,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,5667,0x1034b6680,248,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,5667,0x1034b6780,272,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,5667,0x1034b68a0,176,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,5667,0x1034b6960,80,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,5708,0x1034b69c0,436,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,5708,0x1034b6b80,512,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,5708,0x1034b6da0,552,CallFunction_ReceiverIsAny
code-creation,Builtin,2,5708,0x1034b6fe0,228,CallBoundFunction
code-creation,Builtin,2,5708,0x1034b70e0,128,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,5708,0x1034b7180,128,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,5708,0x1034b7220,128,Call_ReceiverIsAny
code-creation,Builtin,2,5708,0x1034b72c0,896,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,5708,0x1034b7660,892,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,5708,0x1034b79e0,1044,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,5750,0x1034b7e00,1040,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,5750,0x1034b8220,1044,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,5750,0x1034b8640,1040,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,5750,0x1034b8a60,868,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,5750,0x1034b8de0,868,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,5750,0x1034b9160,868,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,5750,0x1034b94e0,768,CallProxy
code-creation,Builtin,2,5750,0x1034b9800,164,CallVarargs
code-creation,Builtin,2,5750,0x1034b98c0,1164,CallWithSpread
code-creation,Builtin,2,5750,0x1034b9d60,1992,CallWithSpread_Baseline
code-creation,Builtin,2,5792,0x1034ba540,2048,CallWithSpread_WithFeedback
code-creation,Builtin,2,5792,0x1034bad60,1180,CallWithArrayLike
code-creation,Builtin,2,5792,0x1034bb200,2032,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,5792,0x1034bba00,188,CallForwardVarargs
code-creation,Builtin,2,5792,0x1034bbac0,188,CallFunctionForwardVarargs
code-creation,Builtin,2,5792,0x1034bbb80,152,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,5792,0x1034bbc20,236,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,5792,0x1034bbd20,324,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,5792,0x1034bbe80,24,ConstructFunction
code-creation,Builtin,2,5792,0x1034bbea0,232,ConstructBoundFunction
code-creation,Builtin,2,5792,0x1034bbfa0,44,ConstructedNonConstructable
code-creation,Builtin,2,5833,0x1034bbfe0,88,Construct
code-creation,Builtin,2,5833,0x1034bc040,164,ConstructVarargs
code-creation,Builtin,2,5833,0x1034bc100,1192,ConstructWithSpread
code-creation,Builtin,2,5833,0x1034bc5c0,1992,ConstructWithSpread_Baseline
code-creation,Builtin,2,5833,0x1034bcda0,1972,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,5833,0x1034bd560,1308,ConstructWithArrayLike
code-creation,Builtin,2,5833,0x1034bda80,2088,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,5833,0x1034be2c0,240,ConstructForwardVarargs
code-creation,Builtin,2,5833,0x1034be3c0,240,ConstructFunctionForwardVarargs
code-creation,Builtin,2,5833,0x1034be4c0,780,Construct_Baseline
code-creation,Builtin,2,5833,0x1034be7e0,784,Construct_WithFeedback
code-creation,Builtin,2,5833,0x1034beb00,588,JSConstructStubGeneric
code-creation,Builtin,2,5875,0x1034bed60,500,JSBuiltinsConstructStub
code-creation,Builtin,2,5875,0x1034bef60,688,FastNewObject
code-creation,Builtin,2,5875,0x1034bf220,324,FastNewClosure
code-creation,Builtin,2,5875,0x1034bf380,752,ConstructProxy
code-creation,Builtin,2,5875,0x1034bf680,264,JSEntry
code-creation,Builtin,2,5875,0x1034bf7a0,264,JSConstructEntry
code-creation,Builtin,2,5875,0x1034bf8c0,264,JSRunMicrotasksEntry
code-creation,Builtin,2,5875,0x1034bf9e0,184,JSEntryTrampoline
code-creation,Builtin,2,5875,0x1034bfaa0,184,JSConstructEntryTrampoline
code-creation,Builtin,2,5875,0x1034bfb60,384,ResumeGeneratorTrampoline
code-creation,Builtin,2,5917,0x1034bfd00,1204,StringCodePointAt
code-creation,Builtin,2,5917,0x1034c01c0,1700,StringFromCodePointAt
code-creation,Builtin,2,5917,0x1034c0880,576,StringEqual
code-creation,Builtin,2,5917,0x1034c0ae0,320,StringGreaterThan
code-creation,Builtin,2,5917,0x1034c0c40,320,StringGreaterThanOrEqual
code-creation,Builtin,2,5917,0x1034c0da0,320,StringLessThan
code-creation,Builtin,2,5917,0x1034c0f00,320,StringLessThanOrEqual
code-creation,Builtin,2,5917,0x1034c1060,2720,StringSubstring
code-creation,Builtin,2,5917,0x1034c1b20,116,OrderedHashTableHealIndex
code-creation,Builtin,2,5958,0x1034c1ba0,1428,InterpreterEntryTrampoline
code-creation,Builtin,2,5958,0x1034c2140,128,InterpreterPushArgsThenCall
code-creation,Builtin,2,5958,0x1034c21e0,136,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,5958,0x1034c2280,140,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,5958,0x1034c2320,136,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,5958,0x1034c23c0,136,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,5958,0x1034c2460,148,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,5958,0x1034c2500,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,5958,0x1034c2560,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,5958,0x1034c2640,80,InterpreterOnStackReplacement
code-creation,Builtin,2,6000,0x1034c26a0,744,BaselineOutOfLinePrologue
code-creation,Builtin,2,6000,0x1034c29a0,76,BaselineOnStackReplacement
code-creation,Builtin,2,6000,0x1034c2a00,108,BaselineLeaveFrame
code-creation,Builtin,2,6000,0x1034c2a80,236,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,6000,0x1034c2b80,240,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,6000,0x1034c2c80,212,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,6000,0x1034c2d60,1176,CompileLazy
code-creation,Builtin,2,6000,0x1034c3200,88,CompileLazyDeoptimizedCode
code-creation,Builtin,2,6000,0x1034c3260,328,InstantiateAsmJs
code-creation,Builtin,2,6000,0x1034c33c0,44,NotifyDeoptimized
code-creation,Builtin,2,6000,0x1034c3400,828,DeoptimizationEntry_Eager
code-creation,Builtin,2,6042,0x1034c3740,828,DeoptimizationEntry_Soft
code-creation,Builtin,2,6042,0x1034c3a80,828,DeoptimizationEntry_Bailout
code-creation,Builtin,2,6042,0x1034c3dc0,828,DeoptimizationEntry_Lazy
code-creation,Builtin,2,6042,0x1034c4100,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,6042,0x1034c4160,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,6042,0x1034c41c0,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,6042,0x1034c4220,108,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,6042,0x1034c42a0,396,CallApiCallback
code-creation,Builtin,2,6042,0x1034c4440,372,CallApiGetter
code-creation,Builtin,2,6042,0x1034c45c0,8,HandleApiCall
code-creation,Builtin,2,6042,0x1034c45e0,8,HandleApiCallAsFunction
code-creation,Builtin,2,6083,0x1034c4600,8,HandleApiCallAsConstructor
code-creation,Builtin,2,6083,0x1034c4620,56,AllocateInYoungGeneration
code-creation,Builtin,2,6083,0x1034c4660,52,AllocateRegularInYoungGeneration
code-creation,Builtin,2,6083,0x1034c46a0,56,AllocateInOldGeneration
code-creation,Builtin,2,6083,0x1034c46e0,52,AllocateRegularInOldGeneration
code-creation,Builtin,2,6083,0x1034c4720,428,CopyFastSmiOrObjectElements
code-creation,Builtin,2,6083,0x1034c48e0,544,GrowFastDoubleElements
code-creation,Builtin,2,6083,0x1034c4b20,436,GrowFastSmiOrObjectElements
code-creation,Builtin,2,6125,0x1034c4ce0,432,DebugBreakTrampoline
code-creation,Builtin,2,6125,0x1034c4ea0,228,ToNumber
code-creation,Builtin,2,6125,0x1034c4fa0,336,ToNumber_Baseline
code-creation,Builtin,2,6125,0x1034c5100,400,ToNumeric_Baseline
code-creation,Builtin,2,6125,0x1034c52a0,152,PlainPrimitiveToNumber
code-creation,Builtin,2,6125,0x1034c5340,268,ToNumberConvertBigInt
code-creation,Builtin,2,6125,0x1034c5460,148,Typeof
